,City,date,Hava.Sicakligi,PM10,NO,NO2,O3,Ruzgar.Hizi,Hava.Basinci
253,ISTANBUL,2009/11,,88.95709012611505,129.8453199365415,87.66498940677967,21.891202498698593,,
254,ISTANBUL,2009/12,,51.30906483989167,64.04066767830045,67.87565084226647,10.528980679546969,,
255,ISTANBUL,2010/01,,44.21254763998827,70.10545822102426,71.1010441226002,15.076466221232367,,
256,ISTANBUL,2010/02,,48.9923629143119,64.40781563126252,72.15631262525051,14.423019431988042,,
257,ISTANBUL,2010/03,,51.40750928345482,54.00903471231574,76.26533523537803,18.958129797627354,,
258,ISTANBUL,2010/04,,49.38956276445698,37.80395683453237,71.10041966426859,25.091776798825258,,
259,ISTANBUL,2010/05,,54.27410412440838,63.120927936821325,103.83757097013083,19.06405425772419,,
260,ISTANBUL,2010/06,,45.09900528442648,55.33387933387933,67.45929592959295,9.082058414464534,,
261,ISTANBUL,2010/07,,49.16478024401,31.05393478793822,52.522577495728584,16.346007604562736,,
262,ISTANBUL,2010/08,,50.04983108108108,25.316488730723606,59.69134045077106,23.022657054582904,,
263,ISTANBUL,2010/09,,41.79371486233242,40.493575757575755,53.88460606060606,18.17514395393474,,
264,ISTANBUL,2010/10,,39.20947867298578,57.14784795975405,74.40916713247624,11.565299387081565,,
265,ISTANBUL,2010/11,,79.4139302017376,102.33701935159588,91.50087961799447,9.144186046511628,,
266,ISTANBUL,2010/12,,55.34753330405504,71.91578629640809,60.50633675316838,7.34737923946557,,
267,ISTANBUL,2011/01,,68.45151388307521,91.19797596457938,59.24920936116382,8.602137020741672,,
268,ISTANBUL,2011/02,,55.989929667519185,64.0772772114436,49.747451496218346,11.526515151515152,,
269,ISTANBUL,2011/03,,58.72532963219986,53.24738478936952,53.41334464235228,11.949544498948844,,
270,ISTANBUL,2011/04,,38.37330054960949,32.522456461961504,45.20592728383746,18.604265402843602,,
271,ISTANBUL,2011/05,,46.63469416584263,26.65774099318403,45.16747809152872,34.50768049155146,,
272,ISTANBUL,2011/06,,40.90029448885149,3.062307692307692,45.98538461538462,35.842625264643615,,
273,ISTANBUL,2011/07,,45.790601243953006,18.08080808080808,65.97734925007653,40.40525195173882,,
274,ISTANBUL,2011/08,,35.55476935637502,24.085891089108912,62.769059405940595,48.266666666666666,,
275,ISTANBUL,2011/09,,37.71869198914751,26.700372670807454,62.20670807453416,48.673469387755105,,
276,ISTANBUL,2011/10,,37.87927292457949,50.7858455882353,68.04917279411765,31.836390315480557,,
277,ISTANBUL,2011/11,,48.524494068387995,64.6610251450677,68.83268858800774,18.361683848797252,,
278,ISTANBUL,2011/12,,68.8669674596664,95.30726897500573,75.7321715202935,16.48736176935229,,
279,ISTANBUL,2012/01,,46.43998908892526,54.70799536500579,66.57381228273465,19.72065378900446,,
280,ISTANBUL,2012/02,,59.078288707799764,48.881507188894396,75.48859692612791,27.699404761904763,,
281,ISTANBUL,2012/03,,55.207474580928825,40.5638493339458,78.56109324758843,37.47905559786748,,
282,ISTANBUL,2012/04,,60.17968861591201,43.35596066202926,79.90333413288559,27.91360136869119,,
283,ISTANBUL,2012/05,,53.87644106876441,29.40572846188543,55.11750112764998,30.72303409881698,,
284,ISTANBUL,2012/06,,56.3163179916318,30.920808174640037,55.61913608917789,41.46396081175647,,
285,ISTANBUL,2012/07,,58.32930800542741,20.757506824385807,49.92694583522986,46.10363391655451,,
286,ISTANBUL,2012/08,,43.613107511045655,22.755727155727154,53.62934362934363,43.91008174386921,,
287,ISTANBUL,2012/09,,52.56019514994978,41.547589616810875,59.8655129789864,36.30736842105263,,
288,ISTANBUL,2012/10,,55.906352235550706,60.78631284916201,60.007214335582965,22.09263157894737,,
289,ISTANBUL,2012/11,,44.896580835795696,49.16157894736842,52.807105263157894,15.91501416430595,,
290,ISTANBUL,2012/12,,52.61038062283737,60.86110410889841,61.987396017141414,14.042127071823204,,
291,ISTANBUL,2013/01,11.0,54.18694362017804,54.84711350293542,63.709882583170256,14.70716723549488,3.0,1025.0
292,ISTANBUL,2013/02,10.75,62.21523071958696,43.06312722563936,66.50469407575267,15.443097014925373,2.25,1012.75
293,ISTANBUL,2013/03,9.681547619047619,64.80671150861113,27.311304741428085,62.65925925925926,54.4775969962453,3.0238683127572017,1004.7554112554112
294,ISTANBUL,2013/04,13.31267846944603,67.99976305189163,36.97258893479795,70.36280217069562,55.043044619422574,2.5945317044793486,1008.3086807538549
295,ISTANBUL,2013/05,19.04001111419839,63.625473899095944,30.212141816415734,61.788190227039145,63.272245274319964,2.692136704640178,1004.6540705751597
296,ISTANBUL,2013/06,21.739354101171763,43.0432070591815,25.79711566761503,53.68460345161916,68.11474621121,2.864818519577022,1004.7970848813947
297,ISTANBUL,2013/07,23.631182795698926,41.89315465411083,20.99697979587586,45.978574799433694,72.81921979067555,3.536021505376344,1005.8905913978494
298,ISTANBUL,2013/08,24.911804248453887,45.738010073728006,28.77592763901737,43.60841848692228,77.14107485604606,3.7284216187147083,1005.8289862866362
299,ISTANBUL,2013/09,20.66784140969163,49.68559322033898,42.869932613113704,57.95335992635778,52.09776065494823,2.441409691629956,1006.4296622613804
300,ISTANBUL,2013/10,14.12160307438924,55.34901932084309,43.77067630356221,55.004752585965896,39.22232284355898,2.671883580450302,1013.3167718912983
301,ISTANBUL,2013/11,13.050378567268492,61.839420419747555,62.908801176759006,65.26763464112862,33.025368731563425,2.5652680652680653,1010.0707629586489
302,ISTANBUL,2013/12,6.266907876426385,70.78730204852535,70.07566188972552,65.7564372307384,30.321902017291066,2.7667687169496245,1017.8920122460339
303,ISTANBUL,2014/01,8.457158805470277,67.82196038745121,39.83527454242928,64.3467200894521,27.18045488627843,2.4733463578007258,1010.5350265140943
304,ISTANBUL,2014/02,8.236818043279488,60.96497212746485,36.578844589096825,67.92413946752812,33.1003302006604,2.7320938738189575,1012.302346845474
305,ISTANBUL,2014/03,9.744694330060184,60.27766828380837,50.884427032321256,71.6171321793863,39.96116248348745,2.6145074437757363,1009.6008869179601
306,ISTANBUL,2014/04,13.189596361569073,53.57883072220099,36.512784998934585,62.32074560556307,56.90850042360915,2.374644684479818,1005.6907333712337
307,ISTANBUL,2014/05,17.577446014396163,46.980119865516734,30.575635742285655,52.81640625,52.633914053426246,4.271127699280192,1005.2203298188699
308,ISTANBUL,2014/06,21.205955334987593,46.07944869389522,31.278562259306803,49.585310305560824,49.77418655097614,15.754342431761787,1005.3748606465998
309,ISTANBUL,2014/07,24.213145290047898,44.541702993315894,21.176485525647536,46.430136477578685,55.16514781062458,7.749334752527941,1004.0002813731007
310,ISTANBUL,2014/08,24.916438356164385,57.46213406090996,29.23884829316174,44.343515742128936,59.92175703500343,3.3706849315068492,1004.0128767123288
311,ISTANBUL,2014/09,20.763286411950588,48.32234432234432,37.81752295055564,49.565743393823624,56.23384791309319,3.01551278368285,1006.1755242746337
312,ISTANBUL,2014/10,16.053520320549513,45.0703506097561,44.82626310772164,45.455604660506225,53.07214170692431,3.403548941041786,1010.5629650829994
313,ISTANBUL,2014/11,11.798461156614545,66.46809600468316,104.48109640831758,48.020920066611154,27.51623062015504,21.463008937437934,1013.193982808023
314,ISTANBUL,2014/12,9.162090109304186,58.23558347207507,91.7280518878851,44.47878034792583,21.57920501272763,11.89229538789656,1009.9858717151737
315,ISTANBUL,2015/01,6.8832898172323755,56.12680788897005,94.12676949080921,53.780069040697676,31.342877854295036,12.408616187989557,1010.3053606511367
316,ISTANBUL,2015/02,6.67686739058901,57.78075987587017,63.16470971950424,49.074159639598015,41.25965665236051,5.267173051519155,1006.8012649800266
317,ISTANBUL,2015/03,8.119858989424207,57.36901062369011,53.75784903139613,59.5970036032619,37.55717299578059,18.606815511163337,1010.4126554894538
318,ISTANBUL,2015/04,11.311356170811825,56.576241134751776,55.25713717298319,64.88834672789896,41.33946078431372,25.3614825240441,987.4081575246132
319,ISTANBUL,2015/05,17.718413207979822,56.53552307914918,41.57427536231884,61.58108491905708,48.88137026855572,24.130474661774823,990.8603305785124
320,ISTANBUL,2015/06,20.47511421014667,45.124438884391786,30.847958115183246,51.87003610108303,52.126543929154046,25.900937725414764,981.9367198838897
321,ISTANBUL,2015/07,23.667910447761194,42.141863215751755,21.870349833652586,43.3180912532377,56.27489578508569,13.738511779799394,984.9431849986006
322,ISTANBUL,2015/08,25.05211480362538,46.435729219234375,22.41811427947121,43.30289746605367,51.261171032357474,11.219088390833543,986.5159620362382
323,ISTANBUL,2015/09,21.87132556849695,45.17117947858161,29.30159491545749,43.48543805204106,52.722469764481225,8.205988355974494,967.607482367372
324,ISTANBUL,2015/10,16.342212472579128,38.07826504481434,40.28908964558721,41.99124701602819,36.27939180016291,7.567220307113757,1009.5593832020998
325,ISTANBUL,2015/11,13.656634746922025,58.216887548607254,74.16151685393258,54.36902356902357,29.880010277492293,7.744733242134063,1012.2461040870332
326,ISTANBUL,2015/12,7.705963556046383,71.30605200582956,105.73128076238349,56.83299011532125,25.210727157091373,2.4632596685082873,1021.7219000276167
327,ISTANBUL,2016/01,6.1261378413524055,42.79779687891179,61.201026070568524,56.99811320754717,32.02004454342985,2.9203511053315996,1008.9140904653433
328,ISTANBUL,2016/02,10.082692898862588,59.41916991515708,73.36060859077837,55.35667131566713,27.448900615655234,2.832769750999078,1011.3830570902394
329,ISTANBUL,2016/03,10.33070200169157,65.37170280348018,65.76310122038765,60.627651923768425,32.8440578817734,2.7815729047072333,1006.3864148816234
330,ISTANBUL,2016/04,15.497796062297972,155.50643382352942,57.35117599351176,70.20036084799278,27.457816204155627,2.3382396231969387,1005.9144369303147
331,ISTANBUL,2016/05,17.91033891033891,43.45556684016758,22.434737479456793,44.28410469752124,37.34054966989099,2.264518695306285,1004.490990990991
332,ISTANBUL,2016/06,23.050204595530374,50.46038904220233,26.220191305994884,45.34004559270517,43.72117962466488,2.2140427269016194,1004.7231665092855
333,ISTANBUL,2016/07,26.377686068023337,35.48244135412277,13.204931506849315,28.169996334310852,47.74255611543747,3.4503570928441394,970.268639726807
334,ISTANBUL,2016/08,37.25399811853246,45.12301587301587,29.344118506968133,39.52757137270238,45.458093410108766,7.037093690248566,822.8448924731183
335,ISTANBUL,2016/09,30.706522911051213,37.65680238331678,38.70935960591133,48.40126050420168,36.18925028255683,5.542887151359552,874.9690766081242
336,ISTANBUL,2016/10,27.325484475932488,38.75399962356484,43.745319675026494,47.90860024774376,25.759860644519097,6.255330964015993,859.1848494321142
337,ISTANBUL,2016/11,22.32696297914164,54.474864306022226,62.28958333333333,52.20520860552217,20.34246901811249,6.176900251084227,856.8447259226906
338,ISTANBUL,2016/12,12.363265860616764,46.66188353301755,63.49210033026868,52.433557046979864,20.550543603978717,6.724137931034483,912.8960456583775
339,ISTANBUL,2017/01,11.285243811749709,32.54503715338609,44.05563560678834,51.06504651908887,22.49851662404092,-13.670444915254237,951.5774618220116
340,ISTANBUL,2017/02,8.038461538461538,48.405680399500625,54.28001474246752,55.29935424354244,26.312423275227104,-505.53595567867035,995.3464952207556
341,ISTANBUL,2017/03,9.90942276979238,57.70708169090662,60.622116301239274,60.39135424636572,27.747993189005108,-3980.6928769657725,1005.7662368672397
342,IZMIR,2007/01,6.3125,78.39583333333333,,,,1.6458333333333333,1006.8541666666666
343,IZMIR,2007/02,55.358372456964005,40.081377151799686,,,,741.0062695924765,1000.6309523809524
344,IZMIR,2007/03,13.676113360323887,79.12145748987854,,,,2.707152496626181,1003.3225371120108
345,IZMIR,2007/04,14.416184971098266,64.61849710982659,,,,2.46242774566474,1003.6473988439307
346,IZMIR,2007/08,29.623036649214658,167.6910994764398,,,,2.7958115183246073,995.6910994764398
347,IZMIR,2007/12,6.1893939393939394,115.8852140077821,2.3162393162393164,4.82051282051282,,2.409090909090909,1015.0075757575758
348,IZMIR,2008/01,7.190082644628099,89.84305373525557,41.21699544764795,47.661608497723826,,3.2892561983471076,1008.2066115702479
349,IZMIR,2008/02,8.970588235294118,84.09442870632672,59.5548686244204,84.34003091190108,,2.4101307189542482,1011.5490196078431
350,IZMIR,2008/03,15.68361581920904,47.61597444089457,22.205479452054796,71.27549467275495,,2.522598870056497,995.9887005649717
351,IZMIR,2008/04,18.708582834331338,58.96595041322314,18.11061946902655,63.8783185840708,,2.0139720558882237,1000.6806387225549
352,IZMIR,2008/05,26.570833333333333,41.24673202614379,9.38255033557047,40.34228187919463,,2.5791666666666666,1001.0541666666667
353,IZMIR,2008/06,29.17258064516129,44.16017912504306,17.637305699481864,44.80829015544042,,2.9016129032258067,998.6274193548387
354,IZMIR,2008/07,29.86111111111111,38.3452216066482,20.913522012578618,53.4874213836478,,2.7708333333333335,994.1875
355,IZMIR,2008/08,,59.016276300119095,35.8067940552017,67.5031847133758,,,
356,IZMIR,2008/09,,47.1921274601687,25.85655737704918,40.385245901639344,,,
357,IZMIR,2008/10,,50.900826446280995,2.541284403669725,2.353211009174312,,,
358,IZMIR,2008/11,,61.156949028236156,7.488372093023256,3.7286821705426356,,,
359,IZMIR,2008/12,,53.774643423137874,,,,,
360,IZMIR,2009/01,,75.36108349900596,,,,,
361,IZMIR,2009/02,,48.222673091554654,,,,,
362,IZMIR,2009/03,,60.70201005025125,,,,,
363,IZMIR,2009/04,,56.58920965451964,,,,,
364,IZMIR,2009/05,,45.58270852858482,,,,,
365,IZMIR,2009/06,,41.39320503682585,,,,,
366,IZMIR,2009/07,31.5,41.931113662456944,,,,8.85,99.8
367,IZMIR,2009/08,29.795321637426902,47.500111532455946,,,,3.134502923976608,1078.7105263157894
368,IZMIR,2009/09,25.231611893583725,46.67730936143831,,,,2.7167449139280127,1081.0140845070423
369,IZMIR,2009/10,21.89351851851852,45.362175253192426,,,,2.103395061728395,1081.5046296296296
370,IZMIR,2009/11,14.915032679738562,73.63978638184246,,,,2.0152505446623095,1084.5947712418301
371,IZMIR,2009/12,12.341421143847487,51.9957063995093,,,,1.9220103986135182,1079.4904679376084
372,IZMIR,2010/01,10.308625336927223,42.74692966133234,,,,2.252021563342318,1082.2654986522912
373,IZMIR,2010/02,12.400343642611684,52.453330674112486,,,,2.209621993127148,1078.6666666666667
374,IZMIR,2010/03,13.689320388349515,60.78603186365321,,,,2.1803051317614424,1084.117891816921
375,IZMIR,2010/04,18.4375,50.14338956453511,,,,2.3707386363636362,1022.8480113636364
376,IZMIR,2010/05,23.311231393775373,47.99158632778265,,,,2.024357239512855,1004.3125845737483
377,IZMIR,2010/06,27.37037037037037,42.010737546206656,,,,2.4118518518518517,1002.0711111111111
378,IZMIR,2010/07,30.960490463215258,44.14348283111423,,,,3.2220708446866486,1001.3215258855586
379,IZMIR,2010/08,32.62143826322931,60.62525458248472,,,,2.690637720488467,1000.7801899592945
380,IZMIR,2010/09,26.585185185185185,45.17782577393808,,,,2.1125925925925926,1004.4740740740741
381,IZMIR,2010/10,19.365682137834035,40.117909382804136,,,,2.350210970464135,1007.7862165963431
382,IZMIR,2010/11,17.97314375987362,65.08229336227166,,,,1.6856240126382307,1009.5497630331754
383,IZMIR,2010/12,12.927745664739884,57.53789689313759,,,,2.3439306358381504,997.0073313782991
384,IZMIR,2011/01,8.995588235294118,81.87306015693112,,,,2.05,1000.5994108983799
385,IZMIR,2011/02,10.266457680250785,69.91579371474617,,,,2.1786833855799372,996.9430379746835
386,IZMIR,2011/03,13.746543778801843,55.776088971269694,,,,2.338709677419355,1001.4097222222222
387,IZMIR,2011/04,14.991253644314869,39.741246957498596,,,,2.577259475218659,994.3175074183977
388,IZMIR,2011/05,24.329113924050635,46.222755818248984,,,,1.9915611814345993,997.2033898305085
389,IZMIR,2011/06,27.08506616257089,42.49560665544961,,,,2.8147448015122873,993.1034482758621
390,IZMIR,2011/07,30.539622641509435,46.09022118742724,,,,2.709433962264151,992.2480916030535
391,IZMIR,2011/08,,40.93716656787196,,,,,
392,IZMIR,2011/09,,45.45828092243187,,,,,
393,IZMIR,2011/10,15.217948717948717,41.226271525830995,,,,3.269230769230769,1002.9487179487179
394,IZMIR,2011/11,11.888268156424582,68.01003874603734,,,,2.636871508379888,1003.4469273743017
395,IZMIR,2011/12,10.136986301369863,75.18401979847975,,,,1.8904109589041096,1002.8234398782344
396,IZMIR,2012/01,7.775862068965517,55.0,,,,2.793103448275862,1001.8275862068965
397,IZMIR,2012/02,,63.73392598718214,,,,,
398,IZMIR,2012/03,,60.59389529007479,,,,,
399,IZMIR,2012/04,,35.23811500934191,,,,,
400,IZMIR,2012/05,22.48076923076923,56.76734317343173,,,,2.1675824175824174,993.4697802197802
401,IZMIR,2012/06,30.497470489038786,44.347647058823526,,,,2.9865092748735242,992.9359190556493
402,IZMIR,2012/07,32.691954022988504,45.11758496938991,,,,3.3770114942528737,990.0620689655173
403,IZMIR,2012/08,31.726837060702877,47.94285153181461,,,,3.4440894568690097,993.7939297124601
404,IZMIR,2012/09,27.56610800744879,42.334644039735096,,,,2.5512104283054002,995.2700186219739
405,IZMIR,2012/10,23.307692307692307,39.90770042194093,,,,2.0184615384615383,997.7815384615385
406,IZMIR,2012/11,17.137123745819398,44.721436759648455,,,,2.289297658862876,1000.4113712374582
407,IZMIR,2012/12,11.119214586255259,49.72098853868195,,,,2.061711079943899,997.8877980364656
408,IZMIR,2013/01,9.761087267525037,48.903632049644095,,,,2.223175965665236,998.2618025751073
409,IZMIR,2013/02,11.24375,53.73979372582725,,,,1.9833333333333334,997.3645833333334
410,IZMIR,2013/03,14.555384615384616,41.287716709701215,,,,2.4061538461538463,995.743076923077
411,IZMIR,2013/04,19.009727626459146,35.61602893584618,,,,2.8035019455252916,998.2762645914397
412,IZMIR,2013/05,24.94811320754717,51.34749855128453,,,,2.2845911949685536,995.0015723270441
413,IZMIR,2013/06,27.778929188255614,30.247951210215362,,,,2.464594127806563,993.545768566494
414,IZMIR,2013/07,30.745428973277075,29.96054276022139,,,,3.6511954992967652,992.5175808720113
415,IZMIR,2013/08,31.298221614227085,36.21493624772313,,,,3.2489740082079344,992.5581395348837
416,IZMIR,2013/09,25.787446504992868,32.73885714285714,,,,2.630527817403709,996.3794579172611
417,IZMIR,2013/10,18.842335766423357,46.536268920778454,,,,2.2656934306569343,1001.2788321167883
418,IZMIR,2013/11,16.41320754716981,53.44342563726389,,,,1.8320754716981131,999.3924528301886
419,IZMIR,2013/12,,99.51141552511416,38.88577586206897,52.05100574712644,,,
420,IZMIR,2014/01,,73.32778120501747,27.624250214224507,39.362896315338475,,,
421,IZMIR,2014/02,,71.32222719141323,23.646315789473686,35.71621052631579,,,
422,IZMIR,2014/03,,39.52664896875638,14.723479804704837,26.754993342210387,,,
423,IZMIR,2014/04,,31.16629711751663,10.753139887397142,24.922044174967517,,,
424,IZMIR,2014/05,25.354545454545455,28.63355365474339,8.604951560818083,17.432723358449945,,1.990909090909091,992.3545454545455
425,IZMIR,2014/06,26.713276836158194,31.472823123068533,7.447584320875114,13.354603463992708,,2.4505649717514126,994.2443502824859
426,IZMIR,2014/07,29.80658436213992,32.28965993440359,0.39111111111111113,8.273333333333333,,2.877914951989026,991.5829903978052
427,IZMIR,2014/08,30.697902097902098,33.56855607557635,2.6639954207212364,6.206067544361763,,2.8181818181818183,991.5286713286713
428,IZMIR,2014/09,25.422031473533618,31.40519662921348,4.676969960818459,39.686983021332175,,2.5450643776824036,995.0586552217453
429,IZMIR,2014/10,3.3588652482269503,36.62705761316872,1.690884167237834,2.0860178204249484,,1.0539007092198582,997.7475177304965
430,IZMIR,2014/11,3.4717514124293785,51.73212983223924,3.1104041916167664,2.6740269461077846,,1.3248587570621468,999.3855932203389
431,IZMIR,2014/12,12.981715893108298,55.07584471603163,7.9035907525823905,4.708312838170192,,1.7707454289732771,1001.6947960618846
432,IZMIR,2015/01,9.300835654596101,50.38457484188334,4.852692177446665,5.178462580426685,,2.554317548746518,1001.5863509749304
433,IZMIR,2015/02,10.0944,36.33618971701873,3.527879527879528,4.633699633699634,,2.92,997.7232
434,IZMIR,2015/03,12.701680672268907,37.29286126611507,4.243478260869566,5.653359683794466,,2.2675070028011204,1001.563025210084
435,IZMIR,2015/04,16.275510204081634,26.390274765003614,3.308098591549296,7.123110947290822,,2.759475218658892,1000.5160349854227
436,IZMIR,2015/05,24.13892709766162,30.46980102130657,3.1340909090909093,7.184848484848485,,2.5199449793672626,996.5103163686382
437,IZMIR,2015/06,26.576923076923077,26.760938372742505,2.1305732484076434,7.1050955414012735,,2.868945868945869,995.5441595441596
438,IZMIR,2015/07,31.27513966480447,32.712346358466334,2.781354051054384,13.83573806881243,,3.2737430167597767,993.9650837988827
439,IZMIR,2015/08,31.751592356687897,39.71637186343069,0.3783783783783784,3.3663663663663663,,1.6709129511677283,993.0212314225053
440,IZMIR,2015/09,27.562770562770563,42.767418445428916,1.07908611599297,3.9015817223198592,,0.0,989.922077922078
441,IZMIR,2015/10,21.39054054054054,34.64276928483571,0.5351617440225035,1.1870604781997187,,0.0,992.7756756756756
442,IZMIR,2015/11,17.124269005847953,51.32843404100889,0.6034965034965035,1.2965034965034965,,0.0,995.7105263157895
443,IZMIR,2015/12,10.191374663072777,80.9005291005291,0.7761294672960216,1.5380984490896832,,0.0,1002.4743935309973
444,IZMIR,2016/01,8.38961038961039,45.001090314373975,0.6201657458563536,1.5103591160220995,,0.0,996.4508348794063
445,IZMIR,2016/02,14.459654178674352,43.04140007527286,43.55366027007818,8.783937455579247,,0.0,994.8126801152738
446,IZMIR,2016/03,14.464864864864865,34.584626111207946,12.861930294906166,9.349195710455763,,0.0,989.0472972972973
447,IZMIR,2016/04,20.414225941422593,38.238992571117954,80.70582617000954,61.548233046800384,,0.0,988.997210599721
448,IZMIR,2016/05,21.98650472334683,29.666724678036896,53.275739644970415,76.53727810650888,,0.0,987.7881241565452
449,IZMIR,2016/06,29.574022346368714,35.97284981963167,59.39970609845702,78.92946362968405,,0.0,989.6103351955308
450,IZMIR,2016/07,31.514864864864865,35.91680786174178,24.527397260273972,46.81963470319635,,0.0,996.9364864864865
451,IZMIR,2016/08,31.31039136302294,40.06573014221297,20.828584995251664,35.295346628679965,,0.0,1008.3441295546559
452,IZMIR,2016/09,26.375876577840113,37.92450142450142,27.135416666666668,39.33779761904762,,0.0,1012.3506311360449
453,IZMIR,2016/10,20.65718157181572,42.002563664330886,53.0622691292876,89.01213720316623,,0.0,1015.3888888888889
454,IZMIR,2016/11,14.737430167597765,60.27593322078409,102.80558789289871,94.37019790454016,,0.0,1018.8016759776536
455,IZMIR,2016/12,7.322537112010796,55.51668107173725,36.904007455731595,62.92590866728798,,0.0,1021.6194331983805
456,IZMIR,2017/01,6.643243243243243,60.03626195201154,8.151636073423782,25.801276935355148,,0.0,1016.9608108108108
457,IZMIR,2017/02,10.90922619047619,49.424578709412245,13.094488188976378,34.0485564304462,,0.0,1019.3169642857143
458,IZMIR,2017/03,13.961267605633802,43.9059829059829,11.619447779111646,35.01200480192077,,0.0,1008.6161971830986
